,Datum,Einstiegskosten,Ausstiegskosten,Portfolio Transaktionskosten,Sonstige laufende Kosten,ISIN
262,01.11.2018,"0,86%",-,-,"0,00%",DE000DDD9R99
263,26.10.2018,"0,87%",-,-,"0,00%",DE000DDD9R99
264,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9R99
265,20.10.2018,"0,84%",-,-,"0,00%",DE000DDD9R99
266,06.10.2018,"0,81%",-,-,"0,00%",DE000DDD9R99
267,01.09.2018,"0,75%",-,-,"0,00%",DE000DDD9R99
268,14.08.2018,"0,72%",-,-,"0,00%",DE000DDD9R99
269,26.09.2019,"0,05%",-,-,"0,00%",DE000DDD9SA0
270,30.07.2019,"0,06%",-,-,"0,00%",DE000DDD9SA0
271,26.03.2019,"0,08%",-,-,"0,00%",DE000DDD9SA0
272,19.02.2019,"0,07%",-,-,"0,00%",DE000DDD9SA0
273,01.12.2018,"0,91%",-,-,"0,00%",DE000DDD9SA0
274,10.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SA0
275,09.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SA0
276,01.11.2018,"0,86%",-,-,"0,00%",DE000DDD9SA0
277,26.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SA0
278,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SA0
279,20.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SA0
280,06.10.2018,"0,81%",-,-,"0,00%",DE000DDD9SA0
281,01.09.2018,"0,75%",-,-,"0,00%",DE000DDD9SA0
282,08.08.2018,"0,72%",-,-,"0,00%",DE000DDD9SA0
283,26.09.2019,"0,06%",-,-,"0,00%",DE000DDD9SB8
284,30.07.2019,"0,06%",-,-,"0,00%",DE000DDD9SB8
285,26.03.2019,"0,08%",-,-,"0,00%",DE000DDD9SB8
286,19.02.2019,"0,06%",-,-,"0,00%",DE000DDD9SB8
287,01.12.2018,"0,90%",-,-,"0,00%",DE000DDD9SB8
288,10.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SB8
289,09.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SB8
290,01.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SB8
291,26.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SB8
292,23.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SB8
293,20.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SB8
294,06.10.2018,"0,81%",-,-,"0,00%",DE000DDD9SB8
295,01.09.2018,"0,76%",-,-,"0,00%",DE000DDD9SB8
296,08.08.2018,"0,73%",-,-,"0,00%",DE000DDD9SB8
297,26.09.2019,"0,06%",-,-,"0,00%",DE000DDD9SC6
298,30.07.2019,"0,07%",-,-,"0,00%",DE000DDD9SC6
299,26.03.2019,"0,08%",-,-,"0,00%",DE000DDD9SC6
300,19.02.2019,"0,06%",-,-,"0,00%",DE000DDD9SC6
301,01.12.2018,"0,90%",-,-,"0,00%",DE000DDD9SC6
302,10.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SC6
303,09.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SC6
304,01.11.2018,"0,86%",-,-,"0,00%",DE000DDD9SC6
305,26.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SC6
306,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SC6
307,20.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SC6
308,06.10.2018,"0,81%",-,-,"0,00%",DE000DDD9SC6
309,01.09.2018,"0,75%",-,-,"0,00%",DE000DDD9SC6
310,14.08.2018,"0,73%",-,-,"0,00%",DE000DDD9SC6
311,26.09.2019,"0,05%",-,-,"0,00%",DE000DDD9SD4
312,30.07.2019,"0,07%",-,-,"0,00%",DE000DDD9SD4
313,26.03.2019,"0,07%",-,-,"0,00%",DE000DDD9SD4
314,19.02.2019,"0,06%",-,-,"0,00%",DE000DDD9SD4
315,01.12.2018,"0,90%",-,-,"0,00%",DE000DDD9SD4
316,10.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SD4
317,09.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SD4
318,01.11.2018,"0,86%",-,-,"0,00%",DE000DDD9SD4
319,26.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SD4
320,23.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SD4
321,20.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SD4
322,06.10.2018,"0,82%",-,-,"0,00%",DE000DDD9SD4
323,01.09.2018,"0,76%",-,-,"0,00%",DE000DDD9SD4
324,08.08.2018,"0,73%",-,-,"0,00%",DE000DDD9SD4
325,26.09.2019,"0,05%",-,-,"0,00%",DE000DDD9SE2
326,30.07.2019,"0,07%",-,-,"0,00%",DE000DDD9SE2
327,26.03.2019,"0,07%",-,-,"0,00%",DE000DDD9SE2
328,19.02.2019,"0,05%",-,-,"0,00%",DE000DDD9SE2
329,01.12.2018,"0,89%",-,-,"0,00%",DE000DDD9SE2
330,10.11.2018,"0,88%",-,-,"0,00%",DE000DDD9SE2
331,09.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SE2
332,01.11.2018,"0,85%",-,-,"0,00%",DE000DDD9SE2
333,26.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SE2
334,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SE2
335,20.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SE2
336,06.10.2018,"0,82%",-,-,"0,00%",DE000DDD9SE2
337,01.09.2018,"0,76%",-,-,"0,00%",DE000DDD9SE2
338,14.08.2018,"0,73%",-,-,"0,00%",DE000DDD9SE2
339,26.09.2019,"0,06%",-,-,"0,00%",DE000DDD9SF9
340,30.07.2019,"0,07%",-,-,"0,00%",DE000DDD9SF9
341,26.03.2019,"0,07%",-,-,"0,00%",DE000DDD9SF9
342,19.02.2019,"0,06%",-,-,"0,00%",DE000DDD9SF9
343,01.12.2018,"0,90%",-,-,"0,00%",DE000DDD9SF9
344,10.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SF9
345,09.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SF9
346,01.11.2018,"0,86%",-,-,"0,00%",DE000DDD9SF9
347,26.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SF9
348,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SF9
349,20.10.2018,"0,84%",-,-,"0,00%",DE000DDD9SF9
350,06.10.2018,"0,82%",-,-,"0,00%",DE000DDD9SF9
351,01.09.2018,"0,76%",-,-,"0,00%",DE000DDD9SF9
352,08.08.2018,"0,73%",-,-,"0,00%",DE000DDD9SF9
353,26.09.2019,"0,05%",-,-,"0,00%",DE000DDD9SG7
354,30.07.2019,"0,07%",-,-,"0,00%",DE000DDD9SG7
355,26.03.2019,"0,07%",-,-,"0,00%",DE000DDD9SG7
356,19.02.2019,"0,05%",-,-,"0,00%",DE000DDD9SG7
357,01.12.2018,"0,90%",-,-,"0,00%",DE000DDD9SG7
358,10.11.2018,"0,86%",-,-,"0,00%",DE000DDD9SG7
359,09.11.2018,"0,87%",-,-,"0,00%",DE000DDD9SG7
360,01.11.2018,"0,85%",-,-,"0,00%",DE000DDD9SG7
361,26.10.2018,"0,86%",-,-,"0,00%",DE000DDD9SG7
362,23.10.2018,"0,85%",-,-,"0,00%",DE000DDD9SG7
363,20.10.2018,"0,84%",-,-,"0,00%",DE000DDD9SG7
364,06.10.2018,"0,82%",-,-,"0,00%",DE000DDD9SG7
365,01.09.2018,"0,76%",-,-,"0,00%",DE000DDD9SG7
366,08.08.2018,"0,74%",-,-,"0,00%",DE000DDD9SG7
367,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG58G5
368,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG58G5
369,06.06.2019,"0,04%",-,-,"0,00%",DE000DDG58G5
370,28.12.2018,"0,09%",-,-,"0,00%",DE000DDG58G5
371,01.12.2018,"0,09%",-,-,"0,00%",DE000DDG58G5
372,10.11.2018,"0,08%",-,-,"0,00%",DE000DDG58G5
373,09.11.2018,"0,09%",-,-,"0,00%",DE000DDG58G5
374,01.11.2018,"0,09%",-,-,"0,00%",DE000DDG58G5
375,26.10.2018,"0,08%",-,-,"0,00%",DE000DDG58G5
376,23.10.2018,"0,09%",-,-,"0,00%",DE000DDG58G5
377,20.10.2018,"0,08%",-,-,"0,00%",DE000DDG58G5
378,17.10.2018,"0,07%",-,-,"0,00%",DE000DDG58G5
379,06.10.2018,"0,63%",-,-,"0,00%",DE000DDG58G5
380,25.09.2018,"0,91%",-,-,"0,00%",DE000DDG58G5
381,17.09.2018,"0,90%",-,-,"0,00%",DE000DDG58G5
382,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG58H3
383,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG58H3
384,14.06.2019,"0,04%",-,-,"0,00%",DE000DDG58H3
385,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG58H3
386,28.12.2018,"1,18%",-,-,"0,00%",DE000DDG58H3
387,01.12.2018,"1,11%",-,-,"0,00%",DE000DDG58H3
388,10.11.2018,"1,04%",-,-,"0,00%",DE000DDG58H3
389,09.11.2018,"1,04%",-,-,"0,00%",DE000DDG58H3
390,01.11.2018,"1,02%",-,-,"0,00%",DE000DDG58H3
391,26.10.2018,"1,02%",-,-,"0,00%",DE000DDG58H3
392,23.10.2018,"1,00%",-,-,"0,00%",DE000DDG58H3
393,20.10.2018,"1,00%",-,-,"0,00%",DE000DDG58H3
394,06.10.2018,"0,94%",-,-,"0,00%",DE000DDG58H3
395,17.09.2018,"0,90%",-,-,"0,00%",DE000DDG58H3
396,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG58J9
397,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG58J9
398,21.06.2019,"0,03%",-,-,"0,00%",DE000DDG58J9
399,18.02.2019,"0,08%",-,-,"0,00%",DE000DDG58J9
400,28.12.2018,"1,17%",-,-,"0,00%",DE000DDG58J9
401,01.12.2018,"1,12%",-,-,"0,00%",DE000DDG58J9
402,10.11.2018,"1,05%",-,-,"0,00%",DE000DDG58J9
403,09.11.2018,"1,04%",-,-,"0,00%",DE000DDG58J9
404,01.11.2018,"1,03%",-,-,"0,00%",DE000DDG58J9
405,26.10.2018,"1,02%",-,-,"0,00%",DE000DDG58J9
406,23.10.2018,"1,01%",-,-,"0,00%",DE000DDG58J9
407,20.10.2018,"1,00%",-,-,"0,00%",DE000DDG58J9
408,06.10.2018,"0,95%",-,-,"0,00%",DE000DDG58J9
409,17.09.2018,"0,91%",-,-,"0,00%",DE000DDG58J9
410,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG58K7
411,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG58K7
412,09.07.2019,"0,03%",-,-,"0,00%",DE000DDG58K7
413,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG58K7
414,28.12.2018,"1,17%",-,-,"0,00%",DE000DDG58K7
415,01.12.2018,"1,11%",-,-,"0,00%",DE000DDG58K7
416,10.11.2018,"1,05%",-,-,"0,00%",DE000DDG58K7
417,09.11.2018,"1,04%",-,-,"0,00%",DE000DDG58K7
418,01.11.2018,"1,03%",-,-,"0,00%",DE000DDG58K7
419,26.10.2018,"1,03%",-,-,"0,00%",DE000DDG58K7
420,23.10.2018,"1,01%",-,-,"0,00%",DE000DDG58K7
421,20.10.2018,"1,00%",-,-,"0,00%",DE000DDG58K7
422,06.10.2018,"0,95%",-,-,"0,00%",DE000DDG58K7
423,17.09.2018,"0,91%",-,-,"0,00%",DE000DDG58K7
424,26.09.2019,"0,03%",-,-,"0,00%",DE000DDG58L5
425,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG58L5
426,21.06.2019,"0,05%",-,-,"0,00%",DE000DDG58L5
427,26.03.2019,"0,08%",-,-,"0,00%",DE000DDG58L5
428,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG58L5
429,01.12.2018,"0,90%",-,-,"0,00%",DE000DDG58L5
430,10.11.2018,"0,85%",-,-,"0,00%",DE000DDG58L5
431,09.11.2018,"0,86%",-,-,"0,00%",DE000DDG58L5
432,01.11.2018,"0,85%",-,-,"0,00%",DE000DDG58L5
433,26.10.2018,"0,84%",-,-,"0,00%",DE000DDG58L5
434,23.10.2018,"0,83%",-,-,"0,00%",DE000DDG58L5
435,20.10.2018,"0,82%",-,-,"0,00%",DE000DDG58L5
436,06.10.2018,"0,79%",-,-,"0,00%",DE000DDG58L5
437,17.09.2018,"0,77%",-,-,"0,00%",DE000DDG58L5
438,26.09.2019,"0,03%",-,-,"0,00%",DE000DDG58M3
439,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG58M3
440,05.07.2019,"0,03%",-,-,"0,00%",DE000DDG58M3
441,26.03.2019,"0,08%",-,-,"0,00%",DE000DDG58M3
442,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG58M3
443,01.12.2018,"0,90%",-,-,"0,00%",DE000DDG58M3
444,10.11.2018,"0,85%",-,-,"0,00%",DE000DDG58M3
445,09.11.2018,"0,86%",-,-,"0,00%",DE000DDG58M3
446,01.11.2018,"0,85%",-,-,"0,00%",DE000DDG58M3
447,26.10.2018,"0,84%",-,-,"0,00%",DE000DDG58M3
448,23.10.2018,"0,83%",-,-,"0,00%",DE000DDG58M3
449,20.10.2018,"0,83%",-,-,"0,00%",DE000DDG58M3
450,06.10.2018,"0,79%",-,-,"0,00%",DE000DDG58M3
451,17.09.2018,"0,77%",-,-,"0,00%",DE000DDG58M3
452,26.09.2019,"0,04%",-,-,"0,00%",DE000DDG58N1
453,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG58N1
454,19.07.2019,"0,04%",-,-,"0,00%",DE000DDG58N1
455,26.03.2019,"0,08%",-,-,"0,00%",DE000DDG58N1
456,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG58N1
457,01.12.2018,"0,90%",-,-,"0,00%",DE000DDG58N1
458,10.11.2018,"0,86%",-,-,"0,00%",DE000DDG58N1
459,09.11.2018,"0,86%",-,-,"0,00%",DE000DDG58N1
460,01.11.2018,"0,85%",-,-,"0,00%",DE000DDG58N1
461,26.10.2018,"0,84%",-,-,"0,00%",DE000DDG58N1
462,23.10.2018,"0,83%",-,-,"0,00%",DE000DDG58N1
463,20.10.2018,"0,83%",-,-,"0,00%",DE000DDG58N1
464,06.10.2018,"0,79%",-,-,"0,00%",DE000DDG58N1
465,17.09.2018,"0,77%",-,-,"0,00%",DE000DDG58N1
466,26.09.2019,"0,04%",-,-,"0,00%",DE000DDG58P6
467,13.09.2019,"0,04%",-,-,"0,00%",DE000DDG58P6
468,21.08.2019,"0,06%",-,-,"0,00%",DE000DDG58P6
469,20.08.2019,"0,06%",-,-,"0,00%",DE000DDG58P6
470,14.08.2019,"0,06%",-,-,"0,00%",DE000DDG58P6
471,12.08.2019,"0,05%",-,-,"0,00%",DE000DDG58P6
472,08.08.2019,"0,09%",-,-,"0,00%",DE000DDG58P6
473,06.08.2019,"0,06%",-,-,"0,00%",DE000DDG58P6
474,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG58P6
475,26.03.2019,"0,08%",-,-,"0,00%",DE000DDG58P6
476,19.02.2019,"0,06%",-,-,"0,00%",DE000DDG58P6
477,01.12.2018,"0,90%",-,-,"0,00%",DE000DDG58P6
478,10.11.2018,"0,86%",-,-,"0,00%",DE000DDG58P6
479,09.11.2018,"0,86%",-,-,"0,00%",DE000DDG58P6
480,01.11.2018,"0,85%",-,-,"0,00%",DE000DDG58P6
481,26.10.2018,"0,84%",-,-,"0,00%",DE000DDG58P6
482,23.10.2018,"0,83%",-,-,"0,00%",DE000DDG58P6
483,20.10.2018,"0,83%",-,-,"0,00%",DE000DDG58P6
484,06.10.2018,"0,79%",-,-,"0,00%",DE000DDG58P6
485,17.09.2018,"0,77%",-,-,"0,00%",DE000DDG58P6
486,26.09.2019,"0,03%",-,-,"0,00%",DE000DDG7704
487,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG7704
488,19.06.2019,"0,06%",-,-,"0,00%",DE000DDG7704
489,18.03.2019,"0,07%",-,-,"0,00%",DE000DDG7704
490,18.02.2019,"0,07%",-,-,"0,00%",DE000DDG7704
491,01.12.2018,"0,92%",-,-,"0,00%",DE000DDG7704
492,10.11.2018,"0,86%",-,-,"0,00%",DE000DDG7704
493,09.11.2018,"0,86%",-,-,"0,00%",DE000DDG7704
494,01.11.2018,"0,86%",-,-,"0,00%",DE000DDG7704
495,26.10.2018,"0,85%",-,-,"0,00%",DE000DDG7704
496,23.10.2018,"0,84%",-,-,"0,00%",DE000DDG7704
497,20.10.2018,"0,84%",-,-,"0,00%",DE000DDG7704
498,06.10.2018,"0,80%",-,-,"0,00%",DE000DDG7704
499,19.09.2018,"0,77%",-,-,"0,00%",DE000DDG7704
500,26.09.2019,"0,03%",-,-,"0,00%",DE000DDG7712
501,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG7712
502,27.06.2019,"0,04%",-,-,"0,00%",DE000DDG7712
503,19.03.2019,"0,07%",-,-,"0,00%",DE000DDG7712
504,19.02.2019,"0,06%",-,-,"0,00%",DE000DDG7712
505,01.12.2018,"0,91%",-,-,"0,00%",DE000DDG7712
506,10.11.2018,"0,87%",-,-,"0,00%",DE000DDG7712
507,09.11.2018,"0,87%",-,-,"0,00%",DE000DDG7712
508,01.11.2018,"0,86%",-,-,"0,00%",DE000DDG7712
509,26.10.2018,"0,85%",-,-,"0,00%",DE000DDG7712
510,23.10.2018,"0,84%",-,-,"0,00%",DE000DDG7712
511,20.10.2018,"0,84%",-,-,"0,00%",DE000DDG7712
512,06.10.2018,"0,80%",-,-,"0,00%",DE000DDG7712
513,19.09.2018,"0,77%",-,-,"0,00%",DE000DDG7712
514,26.09.2019,"0,03%",-,-,"0,00%",DE000DDG7720
515,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG7720
516,13.07.2019,"0,04%",-,-,"0,00%",DE000DDG7720
517,19.03.2019,"0,07%",-,-,"0,00%",DE000DDG7720
518,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG7720
519,01.12.2018,"0,91%",-,-,"0,00%",DE000DDG7720
520,10.11.2018,"0,87%",-,-,"0,00%",DE000DDG7720
521,09.11.2018,"0,87%",-,-,"0,00%",DE000DDG7720
522,01.11.2018,"0,86%",-,-,"0,00%",DE000DDG7720
523,26.10.2018,"0,85%",-,-,"0,00%",DE000DDG7720
524,23.10.2018,"0,84%",-,-,"0,00%",DE000DDG7720
525,20.10.2018,"0,84%",-,-,"0,00%",DE000DDG7720
526,06.10.2018,"0,80%",-,-,"0,00%",DE000DDG7720
527,19.09.2018,"0,77%",-,-,"0,00%",DE000DDG7720
528,26.09.2019,"0,04%",-,-,"0,00%",DE000DDG7738
529,11.09.2019,"0,04%",-,-,"0,00%",DE000DDG7738
530,29.08.2019,"0,06%",-,-,"0,00%",DE000DDG7738
531,30.07.2019,"0,04%",-,-,"0,00%",DE000DDG7738
532,19.03.2019,"0,07%",-,-,"0,00%",DE000DDG7738
533,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG7738
534,01.12.2018,"0,92%",-,-,"0,00%",DE000DDG7738
535,10.11.2018,"0,87%",-,-,"0,00%",DE000DDG7738
536,09.11.2018,"0,87%",-,-,"0,00%",DE000DDG7738
537,01.11.2018,"0,86%",-,-,"0,00%",DE000DDG7738
538,26.10.2018,"0,85%",-,-,"0,00%",DE000DDG7738
539,23.10.2018,"0,85%",-,-,"0,00%",DE000DDG7738
540,20.10.2018,"0,84%",-,-,"0,00%",DE000DDG7738
541,06.10.2018,"0,80%",-,-,"0,00%",DE000DDG7738
542,19.09.2018,"0,77%",-,-,"0,00%",DE000DDG7738
543,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG77X0
544,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG77X0
545,12.06.2019,"0,04%",-,-,"0,00%",DE000DDG77X0
546,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG77X0
547,19.12.2018,"1,21%",-,-,"0,00%",DE000DDG77X0
548,01.12.2018,"1,14%",-,-,"0,00%",DE000DDG77X0
549,10.11.2018,"1,07%",-,-,"0,00%",DE000DDG77X0
550,09.11.2018,"1,07%",-,-,"0,00%",DE000DDG77X0
551,01.11.2018,"1,06%",-,-,"0,00%",DE000DDG77X0
552,26.10.2018,"1,04%",-,-,"0,00%",DE000DDG77X0
553,23.10.2018,"1,03%",-,-,"0,00%",DE000DDG77X0
554,20.10.2018,"1,02%",-,-,"0,00%",DE000DDG77X0
555,06.10.2018,"0,97%",-,-,"0,00%",DE000DDG77X0
556,05.10.2018,"0,95%",-,-,"0,00%",DE000DDG77X0
557,29.09.2018,"0,94%",-,-,"0,00%",DE000DDG77X0
558,19.09.2018,"0,92%",-,-,"0,00%",DE000DDG77X0
559,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG77Y8
560,30.07.2019,"0,02%",-,-,"0,00%",DE000DDG77Y8
561,21.06.2019,"0,04%",-,-,"0,00%",DE000DDG77Y8
562,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG77Y8
563,19.12.2018,"1,22%",-,-,"0,00%",DE000DDG77Y8
564,01.12.2018,"1,14%",-,-,"0,00%",DE000DDG77Y8
565,10.11.2018,"1,08%",-,-,"0,00%",DE000DDG77Y8
566,09.11.2018,"1,07%",-,-,"0,00%",DE000DDG77Y8
567,01.11.2018,"1,06%",-,-,"0,00%",DE000DDG77Y8
568,26.10.2018,"1,05%",-,-,"0,00%",DE000DDG77Y8
569,23.10.2018,"1,03%",-,-,"0,00%",DE000DDG77Y8
570,20.10.2018,"1,02%",-,-,"0,00%",DE000DDG77Y8
571,06.10.2018,"0,97%",-,-,"0,00%",DE000DDG77Y8
572,19.09.2018,"0,92%",-,-,"0,00%",DE000DDG77Y8
573,26.09.2019,"0,02%",-,-,"0,00%",DE000DDG77Z5
574,30.07.2019,"0,03%",-,-,"0,00%",DE000DDG77Z5
575,03.07.2019,"0,03%",-,-,"0,00%",DE000DDG77Z5
576,19.02.2019,"0,07%",-,-,"0,00%",DE000DDG77Z5
577,19.12.2018,"1,21%",-,-,"0,00%",DE000DDG77Z5
578,01.12.2018,"1,15%",-,-,"0,00%",DE000DDG77Z5
579,10.11.2018,"1,08%",-,-,"0,00%",DE000DDG77Z5
580,09.11.2018,"1,07%",-,-,"0,00%",DE000DDG77Z5
581,01.11.2018,"1,06%",-,-,"0,00%",DE000DDG77Z5
582,26.10.2018,"1,05%",-,-,"0,00%",DE000DDG77Z5
583,23.10.2018,"1,04%",-,-,"0,00%",DE000DDG77Z5
584,20.10.2018,"1,03%",-,-,"0,00%",DE000DDG77Z5
585,06.10.2018,"0,97%",-,-,"0,00%",DE000DDG77Z5
586,19.09.2018,"0,93%",-,-,"0,00%",DE000DDG77Z5
587,26.09.2019,"0,09%",-,-,"0,00%",DE000DDH60A2
588,30.07.2019,"0,10%",-,-,"0,00%",DE000DDH60A2
589,25.06.2019,"0,09%",-,-,"0,00%",DE000DDH60A2
590,19.02.2019,"0,06%",-,-,"0,00%",DE000DDH60A2
591,01.12.2018,"0,77%",-,-,"0,00%",DE000DDH60A2
592,16.11.2018,"0,76%",-,-,"0,00%",DE000DDH60A2
593,15.11.2018,"143954,46%",-,-,"0,00%",DE000DDH60A2
594,10.11.2018,"0,75%",-,-,"0,00%",DE000DDH60A2
595,09.11.2018,"0,76%",-,-,"0,00%",DE000DDH60A2
596,01.11.2018,"0,75%",-,-,"0,00%",DE000DDH60A2
597,26.10.2018,"0,73%",-,-,"0,00%",DE000DDH60A2
598,23.10.2018,"0,74%",-,-,"0,00%",DE000DDH60A2
599,20.10.2018,"0,73%",-,-,"0,00%",DE000DDH60A2
600,06.10.2018,"0,70%",-,-,"0,00%",DE000DDH60A2
601,26.09.2018,"0,69%",-,-,"0,00%",DE000DDH60A2
602,26.09.2019,"0,08%",-,-,"0,00%",DE000DDH60B0
603,30.07.2019,"0,10%",-,-,"0,00%",DE000DDH60B0
604,25.06.2019,"0,09%",-,-,"0,00%",DE000DDH60B0
605,19.02.2019,"0,07%",-,-,"0,00%",DE000DDH60B0
606,01.12.2018,"0,76%",-,-,"0,00%",DE000DDH60B0
607,10.11.2018,"0,75%",-,-,"0,00%",DE000DDH60B0
608,09.11.2018,"0,76%",-,-,"0,00%",DE000DDH60B0
609,01.11.2018,"0,74%",-,-,"0,00%",DE000DDH60B0
610,26.10.2018,"0,73%",-,-,"0,00%",DE000DDH60B0
611,23.10.2018,"0,74%",-,-,"0,00%",DE000DDH60B0
612,20.10.2018,"0,73%",-,-,"0,00%",DE000DDH60B0
613,06.10.2018,"0,71%",-,-,"0,00%",DE000DDH60B0
614,26.09.2018,"0,69%",-,-,"0,00%",DE000DDH60B0
615,09.10.2019,"0,06%",-,-,"0,00%",DE000DDH6Z02
616,26.09.2019,"0,06%",-,-,"0,00%",DE000DDH6Z02
617,30.07.2019,"0,07%",-,-,"0,00%",DE000DDH6Z02
618,25.06.2019,"0,08%",-,-,"0,00%",DE000DDH6Z02
619,19.02.2019,"0,07%",-,-,"0,00%",DE000DDH6Z02
620,01.12.2018,"0,77%",-,-,"0,00%",DE000DDH6Z02
621,10.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z02
622,09.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z02
623,01.11.2018,"0,73%",-,-,"0,00%",DE000DDH6Z02
624,26.10.2018,"0,73%",-,-,"0,00%",DE000DDH6Z02
625,23.10.2018,"0,72%",-,-,"0,00%",DE000DDH6Z02
626,20.10.2018,"0,72%",-,-,"0,00%",DE000DDH6Z02
627,06.10.2018,"0,68%",-,-,"0,00%",DE000DDH6Z02
628,26.09.2018,"0,66%",-,-,"0,00%",DE000DDH6Z02
629,26.09.2019,"0,06%",-,-,"0,00%",DE000DDH6Z10
630,30.07.2019,"0,07%",-,-,"0,00%",DE000DDH6Z10
631,25.06.2019,"0,08%",-,-,"0,00%",DE000DDH6Z10
632,18.12.2018,"0,07%",-,-,"0,00%",DE000DDH6Z10
633,01.12.2018,"0,77%",-,-,"0,00%",DE000DDH6Z10
634,10.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z10
635,09.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z10
636,01.11.2018,"0,73%",-,-,"0,00%",DE000DDH6Z10
637,26.10.2018,"0,73%",-,-,"0,00%",DE000DDH6Z10
638,23.10.2018,"0,72%",-,-,"0,00%",DE000DDH6Z10
639,20.10.2018,"0,71%",-,-,"0,00%",DE000DDH6Z10
640,06.10.2018,"0,68%",-,-,"0,00%",DE000DDH6Z10
641,26.09.2018,"0,66%",-,-,"0,00%",DE000DDH6Z10
642,26.09.2019,"0,07%",-,-,"0,00%",DE000DDH6Z28
643,30.07.2019,"0,07%",-,-,"0,00%",DE000DDH6Z28
644,25.06.2019,"0,08%",-,-,"0,00%",DE000DDH6Z28
645,19.02.2019,"0,07%",-,-,"0,00%",DE000DDH6Z28
646,01.12.2018,"0,77%",-,-,"0,00%",DE000DDH6Z28
647,10.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z28
648,09.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z28
649,01.11.2018,"0,74%",-,-,"0,00%",DE000DDH6Z28
650,26.10.2018,"0,73%",-,-,"0,00%",DE000DDH6Z28
651,23.10.2018,"0,72%",-,-,"0,00%",DE000DDH6Z28
652,20.10.2018,"0,72%",-,-,"0,00%",DE000DDH6Z28
653,06.10.2018,"0,68%",-,-,"0,00%",DE000DDH6Z28
654,26.09.2018,"0,67%",-,-,"0,00%",DE000DDH6Z28
655,26.09.2019,"0,07%",-,-,"0,00%",DE000DDH6Z36
656,30.07.2019,"0,07%",-,-,"0,00%",DE000DDH6Z36
